Ticker,Name,Sector,CapitalExpenditure_2024Q2,CapitalExpenditure_2024Q3,CapitalExpenditure_2024Q4,CapitalExpenditure_2025Q1,CashAndSTInvestments_2024Q2,CashAndSTInvestments_2024Q3,CashAndSTInvestments_2024Q4,CashAndSTInvestments_2025Q1,CashFromOps_2024Q2,CashFromOps_2024Q3,CashFromOps_2024Q4,CashFromOps_2025Q1,CostOfRevenue_2024Q2,CostOfRevenue_2024Q3,CostOfRevenue_2024Q4,CostOfRevenue_2025Q1,CurrentAssets_2024Q2,CurrentAssets_2024Q3,CurrentAssets_2024Q4,CurrentAssets_2025Q1,CurrentLiabilities_2024Q2,CurrentLiabilities_2024Q3,CurrentLiabilities_2024Q4,CurrentLiabilities_2025Q1,EPS_2024Q2,EPS_2024Q3,EPS_2024Q4,EPS_2025Q1,Exchange,IncomeTaxExpense_2024Q2,IncomeTaxExpense_2024Q3,IncomeTaxExpense_2024Q4,IncomeTaxExpense_2025Q1,InterestExpense_2024Q2,InterestExpense_2024Q3,InterestExpense_2024Q4,InterestExpense_2025Q1,Location,LongTermDebt_2024Q2,LongTermDebt_2024Q3,LongTermDebt_2024Q4,LongTermDebt_2025Q1,Market Value,NetIncome_2024Q2,NetIncome_2024Q3,NetIncome_2024Q4,NetIncome_2025Q1,OperatingIncome_2024Q2,OperatingIncome_2024Q3,OperatingIncome_2024Q4,OperatingIncome_2025Q1,OtherOperatingExpense_2024Q2,OtherOperatingExpense_2024Q3,OtherOperatingExpense_2024Q4,OtherOperatingExpense_2025Q1,Revenue_2024Q2,Revenue_2024Q3,Revenue_2024Q4,Revenue_2025Q1,TotalAssets_2024Q2,TotalAssets_2024Q3,TotalAssets_2024Q4,TotalAssets_2025Q1,TotalDebt_2024Q2,TotalDebt_2024Q3,TotalDebt_2024Q4,TotalDebt_2025Q1,TotalEquity_2024Q2,TotalEquity_2024Q3,TotalEquity_2024Q4,TotalEquity_2025Q1,TotalLiabilities_2024Q2,TotalLiabilities_2024Q3,TotalLiabilities_2024Q4,TotalLiabilities_2025Q1,GDP_2024Q1,GDP_2024Q2,GDP_2024Q3,GDP_2024Q4,GDP_2025Q1,GDPReal_2024Q1,GDPReal_2024Q2,GDPReal_2024Q3,GDPReal_2024Q4,GDPReal_2025Q1,Unemployment_2024Q1,Unemployment_2024Q2,Unemployment_2024Q3,Unemployment_2024Q4,Unemployment_2025Q1,InterestRate_2024Q1,InterestRate_2024Q2,InterestRate_2024Q3,InterestRate_2024Q4,InterestRate_2025Q1,IndustrialProd_2024Q1,IndustrialProd_2024Q2,IndustrialProd_2024Q3,IndustrialProd_2024Q4,IndustrialProd_2025Q1,Inflation_2024Q1,Inflation_2024Q2,Inflation_2024Q3,Inflation_2024Q4,Inflation_2025Q1,Market Cap
PAYC,PAYCOM SOFTWARE INC,Industrials,-45600000.0,-48249000.0,-55751000.0,-37700000.0,346456000.0,325757000.0,402000000.0,520800000.0,132100000.0,92813000.0,160387000.0,182500000.0,83900000.0,88353000.0,83732000.0,84600000.0,2846321000.0,1977905000.0,4304800000.0,2989400000.0,2526883000.0,1659683000.0,3906800000.0,2482200000.0,1.2,1.31,2.02,2.48,New York Stock Exchange Inc.,31200000.0,35036000.0,37935000.0,50900000.0,800000.0,789000.0,1047000.0,800000.0,1,,60660000.0,63000000.0,60500000.0,3107529.0,68000000.0,73278000.0,113565000.0,139400000.0,95000000.0,104874000.0,148472000.0,185100000.0,258600000.0,258707000.0,261669000.0,260800000.0,437500000.0,451934000.0,493873000.0,530500000.0,4312744000.0,3492530000.0,5859900000.0,4572600000.0,,80784000.0,83400000.0,81500000.0,1426531000.0,1464652000.0,1575900000.0,1717200000.0,2886213000.0,2027878000.0,4284000000.0,2855400000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Mid-Cap
BOX,BOX INC CLASS A,Information Technology,,-6511000.0,-7625000.0,-9230000.0,,406620000.0,608765000.0,624575000.0,,36298000.0,62582000.0,102173000.0,,55513000.0,55556000.0,58784000.0,,733659000.0,962590000.0,1097779000.0,,586914000.0,587104000.0,922076000.0,,0.1,0.05,1.12,New York Stock Exchange Inc.,,4483000.0,4399000.0,-172986000.0,805000.0,796000.0,6119000.0,,1,,371824000.0,651675000.0,448638000.0,1216487.44,,20496000.0,12893000.0,194010000.0,,20280000.0,23411000.0,17936000.0,,194246000.0,196946000.0,202800000.0,,270039000.0,275913000.0,279520000.0,,1120738000.0,1354320000.0,1667520000.0,,479659000.0,753257000.0,721316000.0,,53746000.0,13795000.0,197276000.0,,1066992000.0,1340525000.0,1470244000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap
GLRE,GREENLIGHT CAPITAL LTD CLASS A,Financials,17592000.0,22424000.0,48237000.0,11675000.0,52240000.0,54642000.0,64685000.0,47477000.0,22709000.0,41301000.0,29534000.0,10379000.0,170533000.0,168164000.0,136212000.0,179564000.0,,,,,,,,,0.23,1.01,-0.81,0.86,NASDAQ,435000.0,723000.0,-928000.0,1282000.0,3446000.0,2395000.0,1217000.0,1613000.0,1,61595000.0,62582000.0,60749000.0,59834000.0,139225.6,7978000.0,35237000.0,-27418000.0,29627000.0,,,,,4706000.0,,,4672000.0,170533000.0,168164000.0,136212000.0,179564000.0,1899948000.0,2001686000.0,2016223000.0,2152096000.0,61595000.0,62582000.0,60749000.0,59834000.0,634020000.0,663418000.0,635879000.0,666804000.0,1265928000.0,1338268000.0,1380344000.0,1485292000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Micro-Cap
SKYW,SKYWEST INC,Industrials,-19238000.0,-96552000.0,-174719000.0,-78450000.0,141760000.0,177609000.0,227362000.0,178973000.0,165314000.0,183603000.0,185897000.0,171023000.0,673949000.0,702454000.0,725631000.0,728168000.0,1115156000.0,1134217000.0,1117067000.0,1071124000.0,1323928000.0,1314174000.0,1429591000.0,1416924000.0,1.82,2.16,2.34,2.42,NASDAQ,26588000.0,26487000.0,36229000.0,20167000.0,28966000.0,27808000.0,27737000.0,27118000.0,1,2284375000.0,2196548000.0,2136786000.0,2073463000.0,1358396.5,75578000.0,89709000.0,97377000.0,100551000.0,119640000.0,131435000.0,144076000.0,139377000.0,73529000.0,78897000.0,74695000.0,80910000.0,867118000.0,912786000.0,944402000.0,948455000.0,6962439000.0,6956600000.0,7139867000.0,7114266000.0,2864478000.0,2778640000.0,2760106000.0,2643308000.0,2231180000.0,2311497000.0,2408781000.0,2474291000.0,4731259000.0,4645103000.0,4731086000.0,4639975000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap
DBRG,DIGITALBRIDGE GROUP INC CLASS A,Financials,-250000.0,,-283000.0,-306000.0,261173000.0,294416000.0,302154000.0,349912000.0,22526000.0,35901000.0,28704000.0,50298000.0,178430000.0,-8474000.0,-18592000.0,-22304000.0,382520000.0,412845000.0,441963000.0,478058000.0,63584000.0,57872000.0,60170000.0,70300000.0,0.44,-0.01,-0.12,-0.01,New York Stock Exchange Inc.,-7000.0,887000.0,818000.0,301000.0,3136000.0,4129000.0,3981000.0,3898000.0,1,295315000.0,295838000.0,296362000.0,296886000.0,469473.6,91423000.0,13778000.0,-5051000.0,13782000.0,125640000.0,5753000.0,4027000.0,-1531000.0,78761000.0,73459000.0,71640000.0,63817000.0,382831000.0,70738000.0,57075000.0,39982000.0,3502420000.0,3542947000.0,3513318000.0,3439028000.0,339801000.0,340747000.0,339713000.0,340161000.0,2462750000.0,2506324000.0,2491190000.0,2464765000.0,1039670000.0,1036623000.0,1022128000.0,974263000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap
ASGN,ASGN INC,Information Technology,-5300000.0,-7900000.0,-11300000.0,-10200000.0,132200000.0,166600000.0,205200000.0,107000000.0,90700000.0,135800000.0,100200000.0,16800000.0,733600000.0,730600000.0,699000000.0,692900000.0,913900000.0,907300000.0,917700000.0,879600000.0,390100000.0,403600000.0,367100000.0,371500000.0,1.02,1.06,0.95,0.48,New York Stock Exchange Inc.,17400000.0,15400000.0,16900000.0,10300000.0,15800000.0,16000000.0,14900000.0,15400000.0,1,1035400000.0,1034400000.0,1033500000.0,1282600000.0,625204.0,47200000.0,47500000.0,42400000.0,20900000.0,80400000.0,78900000.0,74200000.0,46600000.0,220700000.0,221500000.0,211800000.0,228800000.0,1034700000.0,1031000000.0,985000000.0,968300000.0,3450800000.0,3431700000.0,3429000000.0,3698400000.0,1100100000.0,1100700000.0,1099900000.0,1347000000.0,1807900000.0,1774400000.0,1776700000.0,1793300000.0,1642900000.0,1657300000.0,1652300000.0,1905100000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap
PRM,PERIMETER SOLUTIONS INC,Materials,-3643000.0,-3875000.0,-6460000.0,-4813000.0,43162000.0,223053000.0,198456000.0,200050000.0,8632000.0,182957000.0,-5987000.0,23746000.0,54009000.0,107195000.0,44336000.0,43877000.0,295317000.0,438717000.0,394024000.0,385443000.0,81852000.0,112062000.0,62488000.0,73709000.0,0.14,-0.61,0.9,0.36,New York Stock Exchange Inc.,12480000.0,45077000.0,-94241000.0,12493000.0,10590000.0,10054000.0,9169000.0,9644000.0,1,667125000.0,667447000.0,667774000.0,668104000.0,851586.16,21650000.0,-89167000.0,144170000.0,56686000.0,45018000.0,-35239000.0,61318000.0,77807000.0,28249000.0,216461000.0,-19423000.0,-49654000.0,127276000.0,288417000.0,86231000.0,72030000.0,2321630000.0,2462305000.0,2416394000.0,2405146000.0,690249000.0,690134000.0,692736000.0,692903000.0,1075174000.0,1000183000.0,1157270000.0,1216370000.0,1246456000.0,1462122000.0,1259124000.0,1188776000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap
STBA,S AND T BANCORP INC,Financials,-849000.0,-752000.0,-860000.0,-1726000.0,246310000.0,228090000.0,244820000.0,211836000.0,44745000.0,27462000.0,54782000.0,28692000.0,96899000.0,96354000.0,94329000.0,93752000.0,,,,,275000000.0,225000000.0,150000000.0,95000000.0,0.89,0.85,0.86,0.87,NASDAQ,8498000.0,8853000.0,8281000.0,8300000.0,45171000.0,46997000.0,44621000.0,41525000.0,1,88422000.0,113418000.0,100314000.0,100309000.0,355515.05,34371000.0,32590000.0,33065000.0,33401000.0,,,,,45171000.0,46997000.0,44621000.0,41525000.0,96899000.0,96354000.0,94329000.0,93752000.0,9635462000.0,9583947000.0,9657972000.0,9718276000.0,363422000.0,338418000.0,250314000.0,195309000.0,1321443000.0,1375754000.0,1380294000.0,1418034000.0,8314019000.0,8208193000.0,8277678000.0,8300242000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap
LOB,LIVE OAK BANCSHARES INC,Financials,-17206000.0,-6407000.0,-4018000.0,-2294000.0,615699000.0,666835000.0,609050000.0,744513000.0,83876000.0,191014000.0,170685000.0,104977000.0,123417000.0,126338000.0,124822000.0,123767000.0,,,,,,,,,0.59,0.28,0.22,0.21,New York Stock Exchange Inc.,9095000.0,4816000.0,3386000.0,3464000.0,107128000.0,111936000.0,115094000.0,112573000.0,1,117745000.0,115371000.0,112820000.0,110247000.0,325046.5,26963000.0,13025000.0,9900000.0,9717000.0,,,,,107128000.0,111936000.0,115094000.0,112573000.0,123417000.0,126338000.0,124822000.0,123767000.0,11868570000.0,12607346000.0,12943380000.0,13595704000.0,117745000.0,115371000.0,112820000.0,110247000.0,961049000.0,1007756000.0,1003496000.0,1031447000.0,10907521000.0,11599590000.0,11939884000.0,12564257000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap
ETN,EATON PLC,Industrials,-187000000.0,-183000000.0,-255000000.0,-147000000.0,540000000.0,473000000.0,555000000.0,1777000000.0,946000000.0,1309000000.0,1597000000.0,238000000.0,3940000000.0,3899000000.0,3811000000.0,3930000000.0,12652000000.0,12152000000.0,11801000000.0,12434000000.0,8120000000.0,7941000000.0,7857000000.0,9522000000.0,2.48,2.53,2.45,2.45,New York Stock Exchange Inc.,201000000.0,193000000.0,195000000.0,212000000.0,29000000.0,29000000.0,42000000.0,33000000.0,1,8555000000.0,8678000000.0,8478000000.0,7609000000.0,36316560.24,993000000.0,1009000000.0,971000000.0,964000000.0,1193000000.0,1211000000.0,1225000000.0,1201000000.0,1217000000.0,1235000000.0,1204000000.0,1246000000.0,6350000000.0,6345000000.0,6240000000.0,6377000000.0,39381000000.0,39236000000.0,38381000000.0,39206000000.0,10493000000.0,10076000000.0,9821000000.0,10749000000.0,19254000000.0,19162000000.0,18531000000.0,18547000000.0,20127000000.0,20074000000.0,19850000000.0,20659000000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Large-Cap
SLP,SIMULATIONS PLUS INC,Health Care,-959000.0,-723000.0,-911000.0,-931000.0,109092000.0,10311000.0,6187000.0,10992000.0,5684000.0,1664000.0,-1274000.0,5669000.0,5287000.0,11839000.0,8706000.0,9305000.0,135616000.0,39341000.0,40399000.0,46717000.0,11320000.0,12069000.0,9738000.0,10695000.0,0.15,,0.01,0.15,NASDAQ,753000.0,20000.0,64000.0,434000.0,1522000.0,213000.0,159000.0,154000.0,1,512000.0,531000.0,835000.0,483000.0,58329.72,3137000.0,843000.0,206000.0,3074000.0,1880000.0,-1151000.0,126000.0,2712000.0,11377000.0,7976000.0,10092000.0,10415000.0,18544000.0,18664000.0,18924000.0,22432000.0,192691000.0,196639000.0,196916000.0,201427000.0,922000.0,1006000.0,1320000.0,796000.0,180859000.0,182431000.0,184695000.0,189548000.0,11832000.0,14208000.0,12221000.0,11879000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Micro-Cap
AGIO,AGIOS PHARMACEUTICALS INC,Health Care,-158000.0,-419000.0,-967000.0,-766000.0,84518000.0,253730000.0,76247000.0,78964000.0,-72589000.0,-84218000.0,-133167000.0,-111489000.0,1495000.0,783000.0,1260000.0,1085000.0,632127000.0,1074189000.0,965600000.0,968616000.0,62637000.0,119451000.0,81156000.0,52366000.0,-1.69,16.22,,-1.55,NASDAQ,,53120000.0,-8876000.0,,8120000.0,13059000.0,18015000.0,16087000.0,1,48760000.0,44515000.0,40207000.0,35744000.0,583138.2,-96118000.0,947915000.0,-96523000.0,-89289000.0,-105817000.0,-102811000.0,-125037000.0,-106629000.0,112937000.0,110992000.0,134507000.0,114270000.0,8615000.0,8964000.0,10730000.0,8726000.0,773063000.0,1791794000.0,1663199000.0,1555518000.0,64620000.0,60834000.0,56988000.0,52940000.0,660510000.0,1626672000.0,1540956000.0,1466528000.0,112553000.0,165122000.0,122243000.0,88990000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap
CEVA,CEVA INC,Information Technology,-608000.0,-414000.0,-1029000.0,-311000.0,24702000.0,13228000.0,18498000.0,18814000.0,2380000.0,399000.0,8042000.0,-7404000.0,2933000.0,3961000.0,3371000.0,3487000.0,207267000.0,210712000.0,216341000.0,216985000.0,24982000.0,27719000.0,30529000.0,29129000.0,-0.01,-0.06,-0.07,-0.14,NASDAQ,1604000.0,1007000.0,1735000.0,991000.0,1486000.0,2299000.0,914000.0,1500000.0,1,2964000.0,2627000.0,2963000.0,2829000.0,125741.77,-291000.0,-1311000.0,-1736000.0,-3327000.0,-35000.0,-2624000.0,74000.0,-4382000.0,25539000.0,25870000.0,25778000.0,25140000.0,28437000.0,27207000.0,29223000.0,24245000.0,300402000.0,304891000.0,308948000.0,309991000.0,5579000.0,5198000.0,5561000.0,4832000.0,263786000.0,265770000.0,266556000.0,269132000.0,36616000.0,39121000.0,42392000.0,40859000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Micro-Cap
LIN,LINDE PLC,Materials,-1133000000.0,-1066000000.0,-1250000000.0,-1270000000.0,4626000000.0,5187000000.0,4850000000.0,5294000000.0,1929000000.0,2731000000.0,2809000000.0,2161000000.0,4251000000.0,4356000000.0,4320000000.0,4157000000.0,12843000000.0,13460000000.0,12945000000.0,13597000000.0,13504000000.0,14049000000.0,14544000000.0,14485000000.0,3.44,3.22,,3.51,NASDAQ,508000000.0,498000000.0,533000000.0,511000000.0,70000000.0,68000000.0,284000000.0,60000000.0,1,16931000000.0,17475000000.0,15343000000.0,17608000000.0,58931597.28,1663000000.0,1550000000.0,1725000000.0,1673000000.0,2182000000.0,2180000000.0,2196000000.0,2221000000.0,1834000000.0,1820000000.0,1766000000.0,1734000000.0,8267000000.0,8356000000.0,8282000000.0,8112000000.0,80215000000.0,82546000000.0,80147000000.0,82704000000.0,21518000000.0,22262000000.0,22609000000.0,23897000000.0,39551000000.0,40603000000.0,39488000000.0,39463000000.0,40664000000.0,41943000000.0,40659000000.0,43241000000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Large-Cap
MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,Consumer Staples,-367000000.0,-316000000.0,-405000000.0,-277000000.0,1399000000.0,1517000000.0,1351000000.0,1561000000.0,822000000.0,1305000000.0,1459000000.0,1092000000.0,5546000000.0,6205000000.0,5893000000.0,6883000000.0,15170000000.0,13201000000.0,13242000000.0,12730000000.0,22430000000.0,21073000000.0,19549000000.0,21003000000.0,0.45,0.63,1.3,0.31,NASDAQ,295000000.0,326000000.0,216000000.0,154000000.0,130000000.0,129000000.0,127000000.0,137000000.0,1,16141000000.0,16499000000.0,15664000000.0,15796000000.0,20902950.6,601000000.0,853000000.0,1745000000.0,402000000.0,869000000.0,1329000000.0,1693000000.0,682000000.0,1928000000.0,1670000000.0,2018000000.0,1748000000.0,8343000000.0,9204000000.0,9604000000.0,9313000000.0,73096000000.0,72191000000.0,68497000000.0,68927000000.0,20245000000.0,20425000000.0,18372000000.0,20155000000.0,27718000000.0,27891000000.0,26958000000.0,25823000000.0,45378000000.0,44300000000.0,41539000000.0,43104000000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Large-Cap
CCK,CROWN HOLDINGS INC,Materials,-84000000.0,-76000000.0,-149000000.0,-33000000.0,1414000000.0,1738000000.0,918000000.0,779000000.0,445000000.0,554000000.0,295000000.0,14000000.0,2379000000.0,2383000000.0,2253000000.0,2262000000.0,4932000000.0,5110000000.0,4211000000.0,4220000000.0,4688000000.0,4236000000.0,3465000000.0,4838000000.0,1.45,-1.47,3.02,1.65,New York Stock Exchange Inc.,54000000.0,-39000000.0,128000000.0,46000000.0,112000000.0,119000000.0,108000000.0,99000000.0,1,5949000000.0,6672000000.0,6058000000.0,4743000000.0,2861015.89,174000000.0,-175000000.0,358000000.0,193000000.0,396000000.0,431000000.0,399000000.0,363000000.0,265000000.0,260000000.0,251000000.0,262000000.0,3040000000.0,3074000000.0,2903000000.0,2887000000.0,14858000000.0,15095000000.0,13848000000.0,13841000000.0,7629000000.0,7726000000.0,6418000000.0,6645000000.0,2977000000.0,3045000000.0,3228000000.0,3172000000.0,11881000000.0,12050000000.0,10620000000.0,10669000000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Mid-Cap
THRD,THIRD HARMONIC BIO INC,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NASDAQ,,,,,,,,,1,,,,,316.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Nano-Cap
CART,MAPLEBEAR INC,Consumer Staples,-24000000.0,-14000000.0,-12000000.0,-18000000.0,1434000000.0,1288000000.0,1278000000.0,1558000000.0,244000000.0,185000000.0,153000000.0,298000000.0,200000000.0,211000000.0,219000000.0,226000000.0,2585000000.0,2509000000.0,2697000000.0,2873000000.0,750000000.0,820000000.0,798000000.0,887000000.0,0.2,0.45,0.53,0.37,NASDAQ,7000000.0,35000000.0,18000000.0,18000000.0,17000000.0,15000000.0,12000000.0,14000000.0,1,19000000.0,16000000.0,13000000.0,9000000.0,2028042.9,61000000.0,118000000.0,148000000.0,106000000.0,52000000.0,138000000.0,155000000.0,110000000.0,571000000.0,503000000.0,509000000.0,561000000.0,823000000.0,852000000.0,883000000.0,897000000.0,4027000000.0,3926000000.0,4115000000.0,4292000000.0,32000000.0,28000000.0,26000000.0,22000000.0,3039000000.0,2872000000.0,3093000000.0,3176000000.0,988000000.0,1054000000.0,1022000000.0,1116000000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Mid-Cap
ADAM,ADAMAS INC TRUST,Financials,0.0,,,706000.0,235514000.0,195066000.0,167422000.0,177072000.0,-993000.0,-922000.0,29116000.0,25819000.0,53128000.0,93662000.0,38050000.0,89837000.0,,,,,,,,,-0.29,0.36,-0.46,0.33,NASDAQ,342000.0,2325000.0,-1520000.0,648000.0,71731000.0,88124000.0,91542000.0,96636000.0,1,3345911000.0,3499174000.0,3549246000.0,3836117000.0,178825.68,-15589000.0,42849000.0,-31389000.0,42155000.0,,,,,71731000.0,88124000.0,91542000.0,96636000.0,53128000.0,93662000.0,38050000.0,89837000.0,8228883000.0,8905914000.0,9217282000.0,10004055000.0,3352451000.0,3505420000.0,3555181000.0,3841737000.0,1464751000.0,1471962000.0,1411134000.0,1418312000.0,6764132000.0,7433952000.0,7806148000.0,8585743000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Micro-Cap
